t[yr],M_FUV,M_NUV,M_u,M_g,M_r
1.65463E10,13.6716,13.295477,9.7851556,7.8860704,7.0265852
1.65464E10,13.671605,13.295485,9.7851633,7.8860766,7.026591
1.65465E10,13.671611,13.295493,9.785171,7.8860828,7.0265968
1.65466E10,13.671616,13.295501,9.7851786,7.886089,7.0266026
1.65467E10,13.671622,13.29551,9.7851863,7.8860952,7.0266084
1.65468E10,13.671627,13.295518,9.785194,7.8861014,7.0266142
1.65469E10,13.671632,13.295526,9.7852017,7.8861076,7.02662
1.6547E10,13.671638,13.295534,9.7852094,7.8861138,7.0266258
1.65471E10,13.671643,13.295542,9.785217,7.88612,7.0266316
1.65472E10,13.671649,13.29555,9.7852247,7.8861262,7.0266374
1.65473E10,13.671654,13.295559,9.7852324,7.8861324,7.0266432
1.65474E10,13.671659,13.295567,9.7852401,7.8861386,7.026649
1.65475E10,13.671665,13.295575,9.7852478,7.8861448,7.0266548
1.65476E10,13.67167,13.295583,9.7852554,7.886151,7.0266606
1.65477E10,13.671676,13.295591,9.7852631,7.8861572,7.0266664
1.65478E10,13.671681,13.295599,9.7852708,7.8861634,7.0266722
1.65479E10,13.671686,13.295608,9.7852785,7.8861696,7.026678
1.6548E10,13.671692,13.295616,9.7852862,7.8861758,7.0266838
1.65481E10,13.671697,13.295624,9.7852938,7.886182,7.0266896
1.65482E10,13.671703,13.295632,9.7853015,7.8861882,7.0266954
1.65483E10,13.671708,13.29564,9.7853092,7.8861944,7.0267012
1.65484E10,13.671713,13.295648,9.7853169,7.8862006,7.026707
1.65485E10,13.671719,13.295657,9.7853246,7.8862068,7.0267128
1.65486E10,13.671724,13.295665,9.7853322,7.886213,7.0267186
1.65487E10,13.67173,13.295673,9.7853399,7.8862192,7.0267244
1.65488E10,13.671735,13.295681,9.7853476,7.8862254,7.0267302
1.65489E10,13.67174,13.295689,9.7853553,7.8862316,7.026736
1.6549E10,13.671746,13.295697,9.785363,7.8862378,7.0267418
1.65491E10,13.671751,13.295706,9.7853706,7.886244,7.0267476
1.65492E10,13.671757,13.295714,9.7853783,7.8862502,7.0267534
1.65493E10,13.671762,13.295722,9.785386,7.8862564,7.0267592
1.65494E10,13.671767,13.29573,9.7853937,7.8862626,7.026765
1.65495E10,13.671773,13.295738,9.7854014,7.8862688,7.0267708
1.65496E10,13.671778,13.295746,9.785409,7.886275,7.0267766
1.65497E10,13.671784,13.295754,9.7854167,7.8862812,7.0267824
1.65498E10,13.671789,13.295763,9.7854244,7.8862874,7.0267882
1.65499E10,13.671794,13.295771,9.7854321,7.8862936,7.026794
1.655E10,13.6718,13.295779,9.7854398,7.8862998,7.0267998
1.65501E10,13.671805,13.295787,9.7854474,7.886306,7.0268056
1.65502E10,13.671811,13.295795,9.7854551,7.8863122,7.0268114
1.65503E10,13.671816,13.295803,9.7854628,7.8863184,7.0268172
1.65504E10,13.671821,13.295812,9.7854705,7.8863246,7.026823
1.65505E10,13.671827,13.29582,9.7854782,7.8863308,7.0268288
1.65506E10,13.671832,13.295828,9.7854858,7.886337,7.0268346
1.65507E10,13.671838,13.295836,9.7854935,7.8863432,7.0268404
1.65508E10,13.671843,13.295844,9.7855012,7.8863494,7.0268462
1.65509E10,13.671848,13.295852,9.7855089,7.8863556,7.026852
1.6551E10,13.671854,13.295861,9.7855166,7.8863618,7.0268578
1.65511E10,13.671859,13.295869,9.7855242,7.886368,7.0268636
1.65512E10,13.671865,13.295877,9.7855319,7.8863742,7.0268694
1.65513E10,13.67187,13.295885,9.7855396,7.8863804,7.0268752
1.65514E10,13.671875,13.295893,9.7855473,7.8863866,7.026881
1.65515E10,13.671881,13.295901,9.785555,7.8863928,7.0268868
1.65516E10,13.671886,13.29591,9.7855626,7.886399,7.0268926
1.65517E10,13.671892,13.295918,9.7855703,7.8864052,7.0268984
1.65518E10,13.671897,13.295926,9.785578,7.8864114,7.0269042
1.65519E10,13.671902,13.295934,9.7855857,7.8864176,7.02691
1.6552E10,13.671908,13.295942,9.7855934,7.8864238,7.0269158
1.65521E10,13.671913,13.29595,9.785601,7.88643,7.0269216
1.65522E10,13.671919,13.295958,9.7856087,7.8864362,7.0269274
1.65523E10,13.671924,13.295967,9.7856164,7.8864424,7.0269332
1.65524E10,13.671929,13.295975,9.7856241,7.8864486,7.026939
1.65525E10,13.671935,13.295983,9.7856318,7.8864548,7.0269448
1.65526E10,13.67194,13.295991,9.7856394,7.886461,7.0269506
1.65527E10,13.671946,13.295999,9.7856471,7.8864672,7.0269564
1.65528E10,13.671951,13.296007,9.7856548,7.8864734,7.0269622
1.65529E10,13.671956,13.296016,9.7856625,7.8864796,7.026968
1.6553E10,13.671962,13.296024,9.7856702,7.8864858,7.0269738
1.65531E10,13.671967,13.296032,9.7856778,7.886492,7.0269796
1.65532E10,13.671973,13.29604,9.7856855,7.8864982,7.0269854
1.65533E10,13.671978,13.296048,9.7856932,7.8865044,7.0269912
1.65534E10,13.671983,13.296056,9.7857009,7.8865106,7.026997
1.65535E10,13.671989,13.296065,9.7857086,7.8865168,7.0270028
1.65536E10,13.671994,13.296073,9.7857162,7.886523,7.0270086
1.65537E10,13.672,13.296081,9.7857239,7.8865292,7.0270144
1.65538E10,13.672005,13.296089,9.7857316,7.8865354,7.0270202
1.65539E10,13.67201,13.296097,9.7857393,7.8865416,7.027026
1.6554E10,13.672016,13.296105,9.785747,7.8865478,7.0270318
1.65541E10,13.672021,13.296114,9.7857546,7.886554,7.0270376
1.65542E10,13.672027,13.296122,9.7857623,7.8865602,7.0270434
1.65543E10,13.672032,13.29613,9.78577,7.8865664,7.0270492
1.65544E10,13.672037,13.296138,9.7857777,7.8865726,7.027055
1.65545E10,13.672043,13.296146,9.7857854,7.8865788,7.0270608
1.65546E10,13.672048,13.296154,9.785793,7.886585,7.0270666
1.65547E10,13.672054,13.296162,9.7858007,7.8865912,7.0270724
1.65548E10,13.672059,13.296171,9.7858084,7.8865974,7.0270782
1.65549E10,13.672064,13.296179,9.7858161,7.8866036,7.027084
1.6555E10,13.67207,13.296187,9.7858238,7.8866098,7.0270898
1.65551E10,13.672075,13.296195,9.7858314,7.886616,7.0270956
1.65552E10,13.672081,13.296203,9.7858391,7.8866222,7.0271014
1.65553E10,13.672086,13.296211,9.7858468,7.8866284,7.0271072
1.65554E10,13.672091,13.29622,9.7858545,7.8866346,7.027113
1.65555E10,13.672097,13.296228,9.7858621,7.8866408,7.0271188
1.65556E10,13.672102,13.296236,9.7858698,7.886647,7.0271246
1.65557E10,13.672108,13.296244,9.7858775,7.8866532,7.0271304
1.65558E10,13.672113,13.296252,9.7858852,7.8866594,7.0271362
1.65559E10,13.672118,13.29626,9.7858929,7.8866656,7.027142
1.6556E10,13.672124,13.296269,9.7859005,7.8866718,7.0271478
1.65561E10,13.672129,13.296277,9.7859082,7.886678,7.0271536
1.65562E10,13.672135,13.296285,9.7859159,7.8866842,7.0271594
1.65563E10,13.67214,13.296293,9.7859236,7.8866904,7.0271652
1.65564E10,13.672145,13.296301,9.7859313,7.8866966,7.027171
1.65565E10,13.672151,13.296309,9.7859389,7.8867028,7.0271768
1.65566E10,13.672156,13.296318,9.7859466,7.886709,7.0271826
1.65567E10,13.672162,13.296326,9.7859543,7.8867152,7.0271884
1.65568E10,13.672167,13.296334,9.785962,7.8867214,7.0271942
1.65569E10,13.672172,13.296342,9.7859697,7.8867276,7.0272
1.6557E10,13.672178,13.29635,9.7859773,7.8867338,7.0272058
1.65571E10,13.672183,13.296358,9.785985,7.88674,7.0272116
1.65572E10,13.672189,13.296366,9.7859927,7.8867462,7.0272174
1.65573E10,13.672194,13.296375,9.7860004,7.8867524,7.0272232
1.65574E10,13.672199,13.296383,9.7860081,7.8867586,7.027229
1.65575E10,13.672205,13.296391,9.7860157,7.8867648,7.0272348
1.65576E10,13.67221,13.296399,9.7860234,7.886771,7.0272406
1.65577E10,13.672216,13.296407,9.7860311,7.8867772,7.0272464
1.65578E10,13.672221,13.296415,9.7860388,7.8867834,7.0272522
1.65579E10,13.672226,13.296424,9.7860465,7.8867896,7.027258
1.6558E10,13.672232,13.296432,9.7860541,7.8867958,7.0272638
1.65581E10,13.672237,13.29644,9.7860618,7.886802,7.0272696
1.65582E10,13.672243,13.296448,9.7860695,7.8868082,7.0272754
1.65583E10,13.672248,13.296456,9.7860772,7.8868144,7.0272812
1.65584E10,13.672253,13.296464,9.7860849,7.8868206,7.027287
1.65585E10,13.672259,13.296473,9.7860925,7.8868268,7.0272928
1.65586E10,13.672264,13.296481,9.7861002,7.886833,7.0272986
1.65587E10,13.67227,13.296489,9.7861079,7.8868392,7.0273044
1.65588E10,13.672275,13.296497,9.7861156,7.8868454,7.0273102
1.65589E10,13.67228,13.296505,9.7861233,7.8868516,7.027316
1.6559E10,13.672286,13.296513,9.7861309,7.8868578,7.0273218
1.65591E10,13.672291,13.296522,9.7861386,7.886864,7.0273276
1.65592E10,13.672297,13.29653,9.7861463,7.8868702,7.0273334
1.65593E10,13.672302,13.296538,9.786154,7.8868764,7.0273392
1.65594E10,13.672307,13.296546,9.7861617,7.8868826,7.027345
1.65595E10,13.672313,13.296554,9.7861693,7.8868888,7.0273508
1.65596E10,13.672318,13.296562,9.786177,7.886895,7.0273566
1.65597E10,13.672324,13.29657,9.7861847,7.8869012,7.0273624
1.65598E10,13.672329,13.296579,9.7861924,7.8869074,7.0273682
1.65599E10,13.672334,13.296587,9.7862001,7.8869136,7.027374
1.656E10,13.67234,13.296595,9.7862077,7.8869198,7.0273798
1.65601E10,13.672345,13.296603,9.7862154,7.886926,7.0273856
1.65602E10,13.672351,13.296611,9.7862231,7.8869322,7.0273914
1.65603E10,13.672356,13.296619,9.7862308,7.8869384,7.0273972
1.65604E10,13.672361,13.296628,9.7862385,7.8869446,7.027403
1.65605E10,13.672367,13.296636,9.7862461,7.8869508,7.0274088
1.65606E10,13.672372,13.296644,9.7862538,7.886957,7.0274146
1.65607E10,13.672378,13.296652,9.7862615,7.8869632,7.0274204
1.65608E10,13.672383,13.29666,9.7862692,7.8869694,7.0274262
1.65609E10,13.672388,13.296668,9.7862769,7.8869756,7.027432
1.6561E10,13.672394,13.296677,9.7862845,7.8869818,7.0274378
1.65611E10,13.672399,13.296685,9.7862922,7.886988,7.0274436
1.65612E10,13.672405,13.296693,9.7862999,7.8869942,7.0274494
1.65613E10,13.67241,13.296701,9.7863076,7.8870004,7.0274552
1.65614E10,13.672415,13.296709,9.7863153,7.8870066,7.027461
1.65615E10,13.672421,13.296717,9.7863229,7.8870128,7.0274668
1.65616E10,13.672426,13.296726,9.7863306,7.887019,7.0274726
1.65617E10,13.672432,13.296734,9.7863383,7.8870252,7.0274784
1.65618E10,13.672437,13.296742,9.786346,7.8870314,7.0274842
1.65619E10,13.672442,13.29675,9.7863537,7.8870376,7.02749
1.6562E10,13.672448,13.296758,9.7863613,7.8870438,7.0274958
1.65621E10,13.672453,13.296766,9.786369,7.88705,7.0275016
1.65622E10,13.672459,13.296774,9.7863767,7.8870562,7.0275074
1.65623E10,13.672464,13.296783,9.7863844,7.8870624,7.0275132
1.65624E10,13.672469,13.296791,9.7863921,7.8870686,7.027519
1.65625E10,13.672475,13.296799,9.7863997,7.8870748,7.0275248
1.65626E10,13.67248,13.296807,9.7864074,7.887081,7.0275306
1.65627E10,13.672486,13.296815,9.7864151,7.8870872,7.0275364
1.65628E10,13.672491,13.296823,9.7864228,7.8870934,7.0275422
1.65629E10,13.672496,13.296832,9.7864305,7.8870996,7.027548
1.6563E10,13.672502,13.29684,9.7864381,7.8871058,7.0275538
1.65631E10,13.672507,13.296848,9.7864458,7.887112,7.0275596
1.65632E10,13.672513,13.296856,9.7864535,7.8871182,7.0275654
1.65633E10,13.672518,13.296864,9.7864612,7.8871244,7.0275712
1.65634E10,13.672523,13.296872,9.7864689,7.8871306,7.027577
1.65635E10,13.672529,13.296881,9.7864765,7.8871368,7.0275828
1.65636E10,13.672534,13.296889,9.7864842,7.887143,7.0275886
1.65637E10,13.67254,13.296897,9.7864919,7.8871492,7.0275944
1.65638E10,13.672545,13.296905,9.7864996,7.8871554,7.0276002
1.65639E10,13.67255,13.296913,9.7865073,7.8871616,7.027606
1.6564E10,13.672556,13.296921,9.7865149,7.8871678,7.0276118
1.65641E10,13.672561,13.29693,9.7865226,7.887174,7.0276176
1.65642E10,13.672567,13.296938,9.7865303,7.8871802,7.0276234
1.65643E10,13.672572,13.296946,9.786538,7.8871864,7.0276292
1.65644E10,13.672577,13.296954,9.7865457,7.8871926,7.027635
1.65645E10,13.672583,13.296962,9.7865533,7.8871988,7.0276408
1.65646E10,13.672588,13.29697,9.786561,7.887205,7.0276466
1.65647E10,13.672594,13.296978,9.7865687,7.8872112,7.0276524
1.65648E10,13.672599,13.296987,9.7865764,7.8872174,7.0276582
1.65649E10,13.672604,13.296995,9.7865841,7.8872236,7.027664
1.6565E10,13.67261,13.297003,9.7865917,7.8872298,7.0276698
1.65651E10,13.672615,13.297011,9.7865994,7.887236,7.0276756
1.65652E10,13.672621,13.297019,9.7866071,7.8872422,7.0276814
1.65653E10,13.672626,13.297027,9.7866148,7.8872484,7.0276872
1.65654E10,13.672631,13.297036,9.7866225,7.8872546,7.027693
1.65655E10,13.672637,13.297044,9.7866301,7.8872608,7.0276988
1.65656E10,13.672642,13.297052,9.7866378,7.887267,7.0277046
1.65657E10,13.672648,13.29706,9.7866455,7.8872732,7.0277104
1.65658E10,13.672653,13.297068,9.7866532,7.8872794,7.0277162
1.65659E10,13.672658,13.297076,9.7866609,7.8872856,7.027722
1.6566E10,13.672664,13.297085,9.7866685,7.8872918,7.0277278
1.65661E10,13.672669,13.297093,9.7866762,7.887298,7.0277336
1.65662E10,13.672675,13.297101,9.7866839,7.8873042,7.0277394
1.65663E10,13.67268,13.297109,9.7866916,7.8873104,7.0277452
1.65664E10,13.672685,13.297117,9.7866993,7.8873166,7.027751
1.65665E10,13.672691,13.297125,9.7867069,7.8873228,7.0277568
1.65666E10,13.672696,13.297134,9.7867146,7.887329,7.0277626
1.65667E10,13.672702,13.297142,9.7867223,7.8873352,7.0277684
1.65668E10,13.672707,13.29715,9.78673,7.8873414,7.0277742
1.65669E10,13.672712,13.297158,9.7867377,7.8873476,7.02778
1.6567E10,13.672718,13.297166,9.7867453,7.8873538,7.0277858
1.65671E10,13.672723,13.297174,9.786753,7.88736,7.0277916
1.65672E10,13.672729,13.297183,9.7867607,7.8873662,7.0277974
1.65673E10,13.672734,13.297191,9.7867684,7.8873724,7.0278032
1.65674E10,13.672739,13.297199,9.7867761,7.8873786,7.027809
1.65675E10,13.672745,13.297207,9.7867837,7.8873848,7.0278148
1.65676E10,13.67275,13.297215,9.7867914,7.887391,7.0278206
1.65677E10,13.672756,13.297223,9.7867991,7.8873972,7.0278264
1.65678E10,13.672761,13.297231,9.7868068,7.8874034,7.0278322
1.65679E10,13.672766,13.29724,9.7868144,7.8874096,7.027838
1.6568E10,13.672772,13.297248,9.7868221,7.8874158,7.0278438
1.65681E10,13.672777,13.297256,9.7868298,7.887422,7.0278496
1.65682E10,13.672783,13.297264,9.7868375,7.8874282,7.0278554
1.65683E10,13.672788,13.297272,9.7868452,7.8874344,7.0278612
1.65684E10,13.672793,13.29728,9.7868528,7.8874406,7.027867
1.65685E10,13.672799,13.297289,9.7868605,7.8874468,7.0278728
1.65686E10,13.672804,13.297297,9.7868682,7.887453,7.0278786
1.65687E10,13.67281,13.297305,9.7868759,7.8874592,7.0278844
1.65688E10,13.672815,13.297313,9.7868836,7.8874654,7.0278902
1.65689E10,13.67282,13.297321,9.7868912,7.8874716,7.027896
1.6569E10,13.672826,13.297329,9.7868989,7.8874778,7.0279018
1.65691E10,13.672831,13.297338,9.7869066,7.887484,7.0279076
1.65692E10,13.672837,13.297346,9.7869143,7.8874902,7.0279134
1.65693E10,13.672842,13.297354,9.786922,7.8874964,7.0279192
1.65694E10,13.672847,13.297362,9.7869296,7.8875026,7.027925
1.65695E10,13.672853,13.29737,9.7869373,7.8875088,7.0279308
1.65696E10,13.672858,13.297378,9.786945,7.887515,7.0279366
1.65697E10,13.672864,13.297387,9.7869527,7.8875212,7.0279424
1.65698E10,13.672869,13.297395,9.7869604,7.8875274,7.0279482
1.65699E10,13.672874,13.297403,9.786968,7.8875336,7.027954
1.657E10,13.67288,13.297411,9.7869757,7.8875398,7.0279598
1.65701E10,13.672885,13.297419,9.7869834,7.887546,7.0279656
1.65702E10,13.672891,13.297427,9.7869911,7.8875522,7.0279714
1.65703E10,13.672896,13.297435,9.7869988,7.8875584,7.0279772
1.65704E10,13.672901,13.297444,9.7870064,7.8875646,7.027983
1.65705E10,13.672907,13.297452,9.7870141,7.8875708,7.0279888
1.65706E10,13.672912,13.29746,9.7870218,7.887577,7.0279946
1.65707E10,13.672918,13.297468,9.7870295,7.8875832,7.0280004
1.65708E10,13.672923,13.297476,9.7870372,7.8875894,7.0280062
1.65709E10,13.672928,13.297484,9.7870448,7.8875956,7.028012
1.6571E10,13.672934,13.297493,9.7870525,7.8876018,7.0280178
1.65711E10,13.672939,13.297501,9.7870602,7.887608,7.0280236
1.65712E10,13.672945,13.297509,9.7870679,7.8876142,7.0280294
1.65713E10,13.67295,13.297517,9.7870756,7.8876204,7.0280352
1.65714E10,13.672955,13.297525,9.7870832,7.8876266,7.028041
1.65715E10,13.672961,13.297533,9.7870909,7.8876328,7.0280468
1.65716E10,13.672966,13.297542,9.7870986,7.887639,7.0280526
1.65717E10,13.672972,13.29755,9.7871063,7.8876452,7.0280584
1.65718E10,13.672977,13.297558,9.787114,7.8876514,7.0280642
1.65719E10,13.672982,13.297566,9.7871216,7.8876576,7.02807
1.6572E10,13.672988,13.297574,9.7871293,7.8876638,7.0280758
1.65721E10,13.672993,13.297582,9.787137,7.88767,7.0280816
1.65722E10,13.672999,13.297591,9.7871447,7.8876762,7.0280874
1.65723E10,13.673004,13.297599,9.7871524,7.8876824,7.0280932
1.65724E10,13.673009,13.297607,9.78716,7.8876886,7.028099
1.65725E10,13.673015,13.297615,9.7871677,7.8876948,7.0281048
1.65726E10,13.67302,13.297623,9.7871754,7.887701,7.0281106
1.65727E10,13.673026,13.297631,9.7871831,7.8877072,7.0281164
1.65728E10,13.673031,13.297639,9.7871908,7.8877134,7.0281222
1.65729E10,13.673036,13.297648,9.7871984,7.8877196,7.028128
1.6573E10,13.673042,13.297656,9.7872061,7.8877258,7.0281338
1.65731E10,13.673047,13.297664,9.7872138,7.887732,7.0281396
1.65732E10,13.673053,13.297672,9.7872215,7.8877382,7.0281454
1.65733E10,13.673058,13.29768,9.7872292,7.8877444,7.0281512
1.65734E10,13.673063,13.297688,9.7872368,7.8877506,7.028157
1.65735E10,13.673069,13.297697,9.7872445,7.8877568,7.0281628
1.65736E10,13.673074,13.297705,9.7872522,7.887763,7.0281686
1.65737E10,13.67308,13.297713,9.7872599,7.8877692,7.0281744
1.65738E10,13.673085,13.297721,9.7872676,7.8877754,7.0281802
1.65739E10,13.67309,13.297729,9.7872752,7.8877816,7.028186
1.6574E10,13.673096,13.297737,9.7872829,7.8877878,7.0281918
1.65741E10,13.673101,13.297746,9.7872906,7.887794,7.0281976
1.65742E10,13.673107,13.297754,9.7872983,7.8878002,7.0282034
1.65743E10,13.673112,13.297762,9.787306,7.8878064,7.0282092
1.65744E10,13.673117,13.29777,9.7873136,7.8878126,7.028215
1.65745E10,13.673123,13.297778,9.7873213,7.8878188,7.0282208
1.65746E10,13.673128,13.297786,9.787329,7.887825,7.0282266
1.65747E10,13.673134,13.297795,9.7873367,7.8878312,7.0282324
1.65748E10,13.673139,13.297803,9.7873444,7.8878374,7.0282382
1.65749E10,13.673144,13.297811,9.787352,7.8878436,7.028244
1.6575E10,13.67315,13.297819,9.7873597,7.8878498,7.0282498
1.65751E10,13.673155,13.297827,9.7873674,7.887856,7.0282556
1.65752E10,13.673161,13.297835,9.7873751,7.8878622,7.0282614
1.65753E10,13.673166,13.297843,9.7873828,7.8878684,7.0282672
1.65754E10,13.673171,13.297852,9.7873904,7.8878746,7.028273
1.65755E10,13.673177,13.29786,9.7873981,7.8878808,7.0282788
1.65756E10,13.673182,13.297868,9.7874058,7.887887,7.0282846
1.65757E10,13.673188,13.297876,9.7874135,7.8878932,7.0282904
1.65758E10,13.673193,13.297884,9.7874212,7.8878994,7.0282962
1.65759E10,13.673198,13.297892,9.7874288,7.8879056,7.028302
1.6576E10,13.673204,13.297901,9.7874365,7.8879118,7.0283078
1.65761E10,13.673209,13.297909,9.7874442,7.887918,7.0283136
1.65762E10,13.673215,13.297917,9.7874519,7.8879242,7.0283194
1.65763E10,13.67322,13.297925,9.7874596,7.8879304,7.0283252
1.65764E10,13.673225,13.297933,9.7874672,7.8879366,7.028331
1.65765E10,13.673231,13.297941,9.7874749,7.8879428,7.0283368
1.65766E10,13.673236,13.29795,9.7874826,7.887949,7.0283426
1.65767E10,13.673242,13.297958,9.7874903,7.8879552,7.0283484
1.65768E10,13.673247,13.297966,9.787498,7.8879614,7.0283542
1.65769E10,13.673252,13.297974,9.7875056,7.8879676,7.02836
1.6577E10,13.673258,13.297982,9.7875133,7.8879738,7.0283658
1.65771E10,13.673263,13.29799,9.787521,7.88798,7.0283716
1.65772E10,13.673269,13.297999,9.7875287,7.8879862,7.0283774
1.65773E10,13.673274,13.298007,9.7875364,7.8879924,7.0283832
1.65774E10,13.673279,13.298015,9.787544,7.8879986,7.028389
1.65775E10,13.673285,13.298023,9.7875517,7.8880048,7.0283948
1.65776E10,13.67329,13.298031,9.7875594,7.888011,7.0284006
1.65777E10,13.673296,13.298039,9.7875671,7.8880172,7.0284064
1.65778E10,13.673301,13.298047,9.7875748,7.8880234,7.0284122
1.65779E10,13.673306,13.298056,9.7875824,7.8880296,7.028418
1.6578E10,13.673312,13.298064,9.7875901,7.8880358,7.0284238
1.65781E10,13.673317,13.298072,9.7875978,7.888042,7.0284296
1.65782E10,13.673323,13.29808,9.7876055,7.8880482,7.0284354
1.65783E10,13.673328,13.298088,9.7876132,7.8880544,7.0284412
1.65784E10,13.673333,13.298096,9.7876208,7.8880606,7.028447
1.65785E10,13.673339,13.298105,9.7876285,7.8880668,7.0284528
1.65786E10,13.673344,13.298113,9.7876362,7.888073,7.0284586
1.65787E10,13.67335,13.298121,9.7876439,7.8880792,7.0284644
1.65788E10,13.673355,13.298129,9.7876516,7.8880854,7.0284702
1.65789E10,13.67336,13.298137,9.7876592,7.8880916,7.028476
1.6579E10,13.673366,13.298145,9.7876669,7.8880978,7.0284818
1.65791E10,13.673371,13.298154,9.7876746,7.888104,7.0284876
1.65792E10,13.673377,13.298162,9.7876823,7.8881102,7.0284934
1.65793E10,13.673382,13.29817,9.78769,7.8881164,7.0284992
1.65794E10,13.673387,13.298178,9.7876976,7.8881226,7.028505
1.65795E10,13.673393,13.298186,9.7877053,7.8881288,7.0285108
1.65796E10,13.673398,13.298194,9.787713,7.888135,7.0285166
1.65797E10,13.673404,13.298203,9.7877207,7.8881412,7.0285224
1.65798E10,13.673409,13.298211,9.7877284,7.8881474,7.0285282
1.65799E10,13.673414,13.298219,9.787736,7.8881536,7.028534
1.658E10,13.67342,13.298227,9.7877437,7.8881598,7.0285398
1.65801E10,13.673425,13.298235,9.7877514,7.888166,7.0285456
1.65802E10,13.673431,13.298243,9.7877591,7.8881722,7.0285514
1.65803E10,13.673436,13.298251,9.7877668,7.8881784,7.0285572
1.65804E10,13.673441,13.29826,9.7877744,7.8881846,7.028563
1.65805E10,13.673447,13.298268,9.7877821,7.8881908,7.0285688
1.65806E10,13.673452,13.298276,9.7877898,7.888197,7.0285746
1.65807E10,13.673458,13.298284,9.7877975,7.8882032,7.0285804
1.65808E10,13.673463,13.298292,9.7878051,7.8882094,7.0285862
1.65809E10,13.673468,13.2983,9.7878128,7.8882156,7.028592
1.6581E10,13.673474,13.298309,9.7878205,7.8882218,7.0285978
1.65811E10,13.673479,13.298317,9.7878282,7.888228,7.0286036
1.65812E10,13.673485,13.298325,9.7878359,7.8882342,7.0286094
1.65813E10,13.67349,13.298333,9.7878435,7.8882404,7.0286152
1.65814E10,13.673495,13.298341,9.7878512,7.8882466,7.028621
1.65815E10,13.673501,13.298349,9.7878589,7.8882528,7.0286268
1.65816E10,13.673506,13.298358,9.7878666,7.888259,7.0286326
1.65817E10,13.673512,13.298366,9.7878743,7.8882652,7.0286384
1.65818E10,13.673517,13.298374,9.7878819,7.8882714,7.0286442
1.65819E10,13.673522,13.298382,9.7878896,7.8882776,7.02865
1.6582E10,13.673528,13.29839,9.7878973,7.8882838,7.0286558
1.65821E10,13.673533,13.298398,9.787905,7.88829,7.0286616
1.65822E10,13.673539,13.298407,9.7879127,7.8882962,7.0286674
1.65823E10,13.673544,13.298415,9.7879203,7.8883024,7.0286732
1.65824E10,13.673549,13.298423,9.787928,7.8883086,7.028679
1.65825E10,13.673555,13.298431,9.7879357,7.8883148,7.0286848
1.65826E10,13.67356,13.298439,9.7879434,7.888321,7.0286906
1.65827E10,13.673566,13.298447,9.7879511,7.8883272,7.0286964
1.65828E10,13.673571,13.298455,9.7879587,7.8883334,7.0287022
1.65829E10,13.673576,13.298464,9.7879664,7.8883396,7.028708
1.6583E10,13.673582,13.298472,9.7879741,7.8883458,7.0287138
1.65831E10,13.673587,13.29848,9.7879818,7.888352,7.0287196
1.65832E10,13.673593,13.298488,9.7879895,7.8883582,7.0287254
1.65833E10,13.673598,13.298496,9.7879971,7.8883644,7.0287312
1.65834E10,13.673603,13.298504,9.7880048,7.8883706,7.028737
1.65835E10,13.673609,13.298513,9.7880125,7.8883768,7.0287428
1.65836E10,13.673614,13.298521,9.7880202,7.888383,7.0287486
1.65837E10,13.67362,13.298529,9.7880279,7.8883892,7.0287544
1.65838E10,13.673625,13.298537,9.7880355,7.8883954,7.0287602
1.65839E10,13.67363,13.298545,9.7880432,7.8884016,7.028766
1.6584E10,13.673636,13.298553,9.7880509,7.8884078,7.0287718
1.65841E10,13.673641,13.298562,9.7880586,7.888414,7.0287776
1.65842E10,13.673647,13.29857,9.7880663,7.8884202,7.0287834
1.65843E10,13.673652,13.298578,9.7880739,7.8884264,7.0287892
1.65844E10,13.673657,13.298586,9.7880816,7.8884326,7.028795
1.65845E10,13.673663,13.298594,9.7880893,7.8884388,7.0288008
1.65846E10,13.673668,13.298602,9.788097,7.888445,7.0288066
1.65847E10,13.673674,13.298611,9.7881047,7.8884512,7.0288124
1.65848E10,13.673679,13.298619,9.7881123,7.8884574,7.0288182
1.65849E10,13.673684,13.298627,9.78812,7.8884636,7.028824
1.6585E10,13.67369,13.298635,9.7881277,7.8884698,7.0288298
1.65851E10,13.673695,13.298643,9.7881354,7.888476,7.0288356
1.65852E10,13.673701,13.298651,9.7881431,7.8884822,7.0288414
1.65853E10,13.673706,13.29866,9.7881507,7.8884884,7.0288472
1.65854E10,13.673711,13.298668,9.7881584,7.8884946,7.028853
1.65855E10,13.673717,13.298676,9.7881661,7.8885008,7.0288588
1.65856E10,13.673722,13.298684,9.7881738,7.888507,7.0288646
1.65857E10,13.673728,13.298692,9.7881815,7.8885132,7.0288704
1.65858E10,13.673733,13.2987,9.7881891,7.8885194,7.0288762
1.65859E10,13.673738,13.298708,9.7881968,7.8885256,7.028882
1.6586E10,13.673744,13.298717,9.7882045,7.8885318,7.0288878
1.65861E10,13.673749,13.298725,9.7882122,7.888538,7.0288936
1.65862E10,13.673755,13.298733,9.7882199,7.8885442,7.0288994
1.65863E10,13.67376,13.298741,9.7882275,7.8885504,7.0289052
1.65864E10,13.673765,13.298749,9.7882352,7.8885566,7.028911
1.65865E10,13.673771,13.298757,9.7882429,7.8885628,7.0289168
1.65866E10,13.673776,13.298766,9.7882506,7.888569,7.0289226
1.65867E10,13.673782,13.298774,9.7882583,7.8885752,7.0289284
