 # NUV-r g-r t[Myr]
 -0.600148201     -0.163501740              28
 -0.599387646     -0.163266182              28
 -0.598629951     -0.163033009              28
 -0.597873211     -0.162801266              28
 -0.597118378     -0.162570477              28
 -0.596366405     -0.162341595              28
 -0.595616817     -0.162114620              28
 -0.594868660     -0.161889076              28
 -0.594121933     -0.161664963              28
 -0.593377590     -0.161442757              28
 -0.592636108     -0.161222458              29
 -0.591894627     -0.161002159              29
 -0.591157913     -0.160785675              29
 -0.590423107     -0.160570145              29
 -0.589691162     -0.160356522              29
 -0.588960648     -0.160144329              29
 -0.588233471     -0.159934521              29
 -0.587509632     -0.159727573              29
 -0.586787224     -0.159521103              29
 -0.586068153     -0.159317017              29
 -0.585351944     -0.159114838              30
 -0.584638119     -0.158914566              30
 -0.583929539     -0.158719063              30
 -0.583224297     -0.158524990              30
 -0.582525253     -0.158336163              30
 -0.581830025     -0.158150673              30
 -0.581139565     -0.157968521              30
 -0.580453873     -0.157790184              30
 -0.579772472     -0.157614708              30
 -0.579095840     -0.157443523              30
 -0.578424454     -0.157275677              31
 -0.577756405     -0.157111645              31
 -0.577092171     -0.156948090              31
 -0.576431274     -0.156788349              31
 -0.575774193     -0.156630039              31
 -0.575121403     -0.156474590              31
 -0.574470997     -0.156321049              31
 -0.573823929     -0.156169415              31
 -0.573181629     -0.156020641              31
 -0.572541714     -0.155873299              31
 -0.571904659     -0.155727863              32
 -0.571272850     -0.155585766              32
 -0.570638657     -0.155442238              32
 -0.570003986     -0.155298710              32
 -0.569368839     -0.155154705              32
 -0.568733215     -0.155010700              32
 -0.568097591     -0.154866219              32
 -0.567460060     -0.154721737              32
 -0.566823006     -0.154576778              32
 -0.566184998     -0.154431343              32
 -0.565546513     -0.154285908              33
 -0.564906597     -0.154139996              33
 -0.564267159     -0.153993607              33
 -0.563626766     -0.153847694              33
 -0.562986851     -0.153701782              33
 -0.562345505     -0.153555393              33
 -0.561704159     -0.153409004              33
 -0.561061859     -0.153261185              33
 -0.560420036     -0.153114796              33
 -0.559777260     -0.152967453              33
 -0.559134483     -0.152820110              34
 -0.558490753     -0.152672768              34
 -0.557846546     -0.152525425              34
 -0.557202816     -0.152377605              34
 -0.556558609     -0.152229786              34
 -0.555912971     -0.152082443              34
 -0.555268288     -0.151934147              34
 -0.554622650     -0.151785851              34
 -0.553977489     -0.151638508              34
 -0.553331852     -0.151490688              34
 -0.552686214     -0.151342392              35
 -0.552039146     -0.151194096              35
 -0.551392078     -0.151044846              35
 -0.550745487     -0.150897026              35
 -0.550098419     -0.150748253              35
 -0.549452305     -0.150600433              35
 -0.548805237     -0.150452137              35
 -0.548157215     -0.150303841              35
 -0.547510147     -0.150155544              35
 -0.546862602     -0.150007248              35
 -0.546215057     -0.149858952              36
 -0.545567513     -0.149711132              36
 -0.544919968     -0.149562836              36
 -0.544271946     -0.149414539              36
 -0.543624401     -0.149267197              36
 -0.542975426     -0.149117470              36
 -0.542327881     -0.148970604              36
 -0.541680336     -0.148822784              36
 -0.541032791     -0.148674965              36
 -0.540384769     -0.148527622              36
 -0.539736271     -0.148379326              37
 -0.539088249     -0.148231983              37
 -0.538440704     -0.148085117              37
 -0.537792206     -0.147937298              37
 -0.537144661     -0.147790432              37
 -0.536497116     -0.147643089              37
 -0.535850525     -0.147496223              37
 -0.535202503     -0.147349834              37
 -0.534555912     -0.147203922              37
 -0.533908844     -0.147057056              37
 -0.533262730     -0.146911144              38
 -0.532615185     -0.146764278              38
 -0.531969070     -0.146618366              38
 -0.531322479     -0.146472454              38
 -0.530676365     -0.146327496              38
 -0.530031204     -0.146182060              38
 -0.529385090     -0.146037102              38
 -0.528739452     -0.145891666              38
 -0.528094769     -0.145747662              38
 -0.527449608     -0.145603180              38
 -0.526805401     -0.145459175              39
 -0.526161194     -0.145315170              39
 -0.525517464     -0.145171165              39
 -0.524873734     -0.145027637              39
 -0.524230480     -0.144883633              39
 -0.523588181     -0.144741535              39
 -0.522944927     -0.144598484              39
 -0.522303581     -0.144455910              39
 -0.521661758     -0.144313812              39
 -0.521020412     -0.144171715              39
 -0.520380497     -0.144030571              40
 -0.519739151     -0.143887997              40
 -0.519099236     -0.143746853              40
 -0.518460751     -0.143606663              40
 -0.517821789     -0.143465519              40
 -0.517183781     -0.143324852              40
 -0.516546249     -0.143185139              40
 -0.515910149     -0.143046379              40
 -0.515274048     -0.142907143              40
 -0.514638901     -0.142768383              40
 -0.514004230     -0.142629623              41
 -0.513370037     -0.142491341              41
 -0.512737274     -0.142354012              41
 -0.512104034     -0.142216682              41
 -0.511471748     -0.142079353              41
 -0.510839939     -0.141942024              41
 -0.510209084     -0.141805649              41
 -0.509578705     -0.141669750              41
 -0.508948803     -0.141534328              41
 -0.508319855     -0.141398430              41
 -0.507691383     -0.141263485              42
 -0.507063866     -0.141128540              42
 -0.506436825     -0.140994072              42
 -0.505809784     -0.140859604              42
 -0.505184174     -0.140725613              42
 -0.504558563     -0.140591621              42
 -0.503934383     -0.140459061              42
 -0.503311157     -0.140326500              42
 -0.502687931     -0.140194416              42
 -0.502066612     -0.140061855              42
 -0.501446247     -0.139930725              43
 -0.500826359     -0.139799595              43
 -0.500206947     -0.139669418              43
 -0.499588490     -0.139539242              43
 -0.498971939     -0.139409542              43
 -0.498355865     -0.139279842              43
 -0.497740269     -0.139151096              43
 -0.497126102     -0.139023304              43
 -0.496513367     -0.138895988              43
 -0.495900631     -0.138768196              43
 -0.495289803     -0.138640881              44
 -0.494678497     -0.138513565              44
 -0.494068623     -0.138387680              44
 -0.493460655     -0.138262272              44
 -0.492852688     -0.138137341              44
